prodID,Name,Review,Positive,Negative,Neutral,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Pretty cool product.Features are limited unless you spend a lot more money buying other things you can connect and interface with. But the basic unit with one lightbulb is a pretty good start. Just know going into it that you will be shelling out a lot more to expand the system.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"The sound of the Echo Plus is good, and the matte black color looks stylish. The Phillips Hugh Bulb that was included with my purchase is nice and convenient.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Purchased as a gift for my 14 year old son. He absolutely loves it. Uses to place music, ask questions and turn off his lights!",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Still learning what all she can do but it definitely makes life easier.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"She could perform some tasks ,but most things she didn't know. So agrivating.",0,1,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,We love the Echo II. Its an awesome product. Great price too,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,My husband loves the ability to listen to anything and to be able to run the living room light when he comes in instead of trying to find the light switch.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I have been greatly impressed with the Alexa. A friend loves calling me and asking her Alexa questions. We share alot of laughs just discovering all the things she can do. So I just had to purchase an Alexa for myself. I'm just beginning set my Alexa up. I hope it's easy because I'm not tech. salve. I've got to go and get started with the set-up.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I mainly bought the Echo plus for my kids but I’m using it more than they do. Excellent product!!,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I purchased this, in addition to several other Alexa products, because I wanted the hub to connect several smart home devices. So far it has been pretty easy to set up and use. I'm happy with the sound also.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,As advertised. Easy set up and integration. Haven't tried to use the hub yet but it is limited in the number of products it works with compared to Samsung Smartthing or Wink 2.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Love the bigger speaker and the quality of sound with this product. Like turning on bedroom light with Alexa.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I usually unplug it but when I plug it back in, it is always difficult to get it reconnected to the internet for some reason.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I purchased this to pair with my other echo while I enjoy my other 2 echoes I must say there is a noticeably difference with the echo plus and best buy had it at a remarkable price better than amazon so it was win they amped up the speaker,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,like the Alexa but needs to be more interactive like suri.,0,0,1,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Enjoying using Alexa.... and love the smart home features.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Fun item and helpful to do things around the home.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I have not had a chance to use the HUB function on this device, but it was easy to set up and get running, still learning how to make it work with the other echo devices, but overall it operates as advertised.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"It is nice to say one set of key words, and it kicks off a whole series of events. (Turn lights on, play music etc).",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I’m a big Apple consumer all around but after tons of research and testing, I went to alexa over Siri (Apple home kit) to make my full home a smart house.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Like the idea of having a built-in hub to control other smart home devices as we get them.Sound quality is marginally better, but we didn't buy Echos as audiophiles...but for background music and it's perfect for that.My only complaint to date is that we have to accounts in our home and Amazon Echo must have one or the other. That makes it frustrating for the other user (particularly when playing configuring music to play in all rooms).",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I love my Echo so much. I have my lights and front door deadbolt hooked up to it. I play music from it all the time and ask Alexa about the traffic and weather. I would recommend the Echo to everyone.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Echo plus is able to play music and response whatever answer by itself. It also equip with bluetooth so I can pair to another more powerful speaker. It's so convenient to ask/request without touch anything. The response time is acceptable but you need to speak out your question right after calling Alex or it won't wait.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Great product. Loving alexa! Was so happy with it that know its a big part of all that i do.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,My wife and I enjoy using Alexa for weather information and also for the great music that we are able to access. We also have the light under the control of Alexa so that we never have to walk into a dark house again.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Has built in smart hub unlike other echos. Works with other smart home devices with no additional purchases.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Needs some improvements on being able to answer questions, but all in all its great and the sound is stellar",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Great price, large selection. Plenty to choose from!",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I love all of the things you can do with the Echo. I am still learning everything I can do and look forward to more content going forward.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"New version is much better, Integrated Hub works great and response time is better than previous. Upgraded to this one from older version. Responsive.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Bought as a Christmas gift. Works good with no problems,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Our entire family loves Alexa and the white color looks great on our kitchen counters.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Very easy to use distance is sometime an issue for Alexa hearing at times,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Love listening to music and having it turn my light on and off,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,No issues perfect works as advertised........................,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Perfect item for any place in your house. Love the speaker and the different features it does.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,It’s the greats Idea for your home lighting in your home or business,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Great product. Works well and is even easy for kids to use,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,It is a great buy. The sound is great quality. Deliveres what I need for a comfortable house,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,We got this for the whole family and we are absolutely love the Alexa speaker,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Love that I can control my lights with the Phillips bulbs and is compatible with smart plugs to control other electronics in the house. Definitely would recommend,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I would recommend this to anyone who like to speak commands to technology and have it respond. I purchased this for my husband who is sick and he can ask for weather, music, sport events and more. Great item!",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Very handy to get the morning news as well as asking him to play music.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I’ve been using the Amazon Echo from the day it was released to the market. Unfortunately the volume control wheel broke. I quickly went over to my local best buy and purchased the next generation. There are amazing improvements concerning this device. I Really And Truly Are In Love With Alexa. I don’t know what I would do without her,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Great sound and voice recognition, easy to set up and fun to use.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I m so happy to get this amazon echo plus. Great to have it.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I was reluctant to purchase the Echo Plus and my best friend said to do it, you will love it! I did and she was so right! The Philips Hue light bulb was an added bonus and love that too!",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I never thought that buying this product was such a great step up. Really makes watching a movie and turning on the TV so easy, really works well with my harmony hub. Love the way I can control all the lights. Looking forward to all the add ons, I can purchase.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I love this. Has great sound. I thought i bought in silver. THe packaging was a little deceptive. But I'm loving it. Wanting to get a second one.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,makes things easy to control. connects to other products,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,It’s my first Alexa and I love it nice sound and smart light acts fast with command,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I love Alexa. Has a pretty good speaker for listening toMusic and helps with my shopping lists.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver, would recommend as a gift and although I like t I could definitely live without it,Nice addition to the home but not essential, would recommend as a gift and although I like t I could definitely live without it,1,0,0,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Product works well, and is fun to use. I did a fair amount of research trying to decide between this product and Google's, and the reviews tend to favor the Echo. I have no complaints.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I love it, the sound is great. I use it everyday for my dogs to listen to when I am at work.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I have an original Gen 1 Echo that has been relocated to My Bedroom by simply unplugging and Plugging back in!Now that I have the Gen 2 Echo Plus in my Living Room and set up to work seamlessly with my Gen 1 I could not be happier. Along with the built in Hue it makes it that much better. Everything works just like I want and the sound on both devices are perfect for me.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"this is my first experience with Alexa. hard to command, I guess because this is my first time. I did have to reset because she stopped working. I am reading up on Alexa more so I’ll know how to command her.",0,0,1,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,This purchase is replacing an echo for that is being moved to a bedroom. The sound is far superior to the dot (which has decent sound). The echos just keep getting better and more useful.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,To use. Putting in after Christmas. Want all lights on voice activation.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,This is great. It's a lot of fun and much better than I expected,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,The whole family uses the ECHO we love the ability to use just say Alexa and tell here what we want. The youngest granddaughter loves the insult generator!,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I love my Amazon Echo! Alexa is compatible with all of my technology and super easy to use. My favorite is the ease of making a grocery list and having it in the app instead of forgetting my list at home.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Great little speaker I use it every day and I have it about for three days already,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Added Alexa hub and expanded the lighting capabilities. Easy setup and it works like a charm. Looking for more devices to add to the mix!,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Alexa is the greatest device to have around the house. She basically runs my house for me,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I purchase this at the store and I was not given any bulb till I decide to do review,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Got this for my Dad for Christmas. Awesome gift, he was super excited!!",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Having fun with all the things we can learn from Alexa! It is almost like having another person in the house!,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Extra features don’t really seem worth it. I would just buy the basic one instead,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"The only thing I would say is that you have to do a work around for Direct TV, other that that it is great!",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"So much fun, love it...........................................................",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I’m pretty impressed with the technology. It’s a little annoying having to say Alexa all the time. I’ve purchases the links for the outlets and that’s all it’s really good for since the bulbs were too dim for me.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Bought for mother, she loves it! Good price, in stock, and an easy purchase.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Returned product cause I did not like it and really had no use for it,0,1,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Works well, and the speakers decent! Sounds much better than the 2nd generation of the Echo.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"The Alexa works well and turns my lights on and off for me in bed, and plays my playlist for when I sleep. Very nice for the bedroom.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Use it in bathroom to listen to my amazon music and with Alexa you can control it with just your voice,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,We love it! The whole family likes to ask questions.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Still learning and figuring out all it can do for me!,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Making our home smart and adding Echo has been great! So convenient!,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I purchased two echo dots for Black Friday, once I loaded my XM I found the shortcomings. The volume was not load enough. Went back and picked this up and it filled up the room. The dot was moved to the bedroom were it was load enough for the small room.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,This is the hub dollar my smart devices and it worksThis is the hub dollar my smart devices and it works,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Have just started using Alexa and am looking forward to all the other things that are available to use with the unit,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,i was weary about it at first but it was easy to setup and get the hang of and definitely makes life easier!,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,The amazon echo plus has worked great. We like the smart bulb with the echo.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,We are so happy with our Alexa! We are very technologically challenged but she’s been great!,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Already have the echo and dot. Has good sound quality and with the hub feature you can control the hue lights with Alexa which is convenient when walking in the house with a bunch of groceries.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Very easy to set up. Adding other accessories that it operates is easy as well. Great product.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Friend received Amazon Echo as gift & is enjoying it. I researched & decided on Echo Plus as I wanted capability to use to control home lighting. Absolutely love this product! It controls lights in several rooms as well as outdoor lighting. Other features, weather, news briefs, traffic are fun, but the lighting control did it for me.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Amazon and Philips Hue work great together. very easy setup. The only drawback is using these bulbs on a non-Philips dimmer switch. The bulbs flicker a bit, even when it's set to full on",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"This is a neat little toy. It’s pretty cool that I’m able to turn the lights on and off, by talking to Alexa.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Kinda bummed didn’t realize I bought the package and didn’t get my extra Phillips hue bulb. But I love the echo plus with the hub! Great product. Just annoyed that the sales guy at Best Buy didn’t make sure I knew I also got a free bulb with my purchase.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"If you want to control your light, tv..ect with just your voice Alexa can do that and much more",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I have had this for around a month and i love it. It makes it simple to set timers and control my lights,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I use Alexa for a alarm clock, turning on lights when I get home and I love listening to any genre of music!!",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"The speaker is loud enough to cover my room but I still connect external speakers. The hub portion of the device works well, although I wish it had more capabilities when it comes to controlling hue lighting.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,super cool very interesting i have a lot of fun with it,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I bought the echo plus that is supposed to come with a Phillips Hue light bulb. I got the echo plus but no light bulb. I contacted Elite Plus and after a very long go around was told I would get a $20 credit on the best buy gift card that I used as part of the payment. I was told it would take up to 15 days to get the credit (why so long). I was also told I would get an email stating info about the credit. I still have not gotten the email. I have my doubts if I will ever see the $20 put back on my gift card. This is the second time I have ordered a bundle from Best Buy online and have received the main item but not the bundled items. Last year I bought a friend a PS4 bundle for XMas. They got the PS4 but none of the included games. I had to call and get the games sent out separately. I don't know what is the problem is with their online ordering when bundled items are included. I am getting very wary of ordering anything online with Best Buy that I will get what I ordered on time. BTW... I really like the Echo Plus. Just not the screw up with the shipping and the initial solution I was offered when I called customer service.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,This works well as it was a gift and connected without issue along with the other two.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Great product, answers all your questions and controls compatible devices",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Works great! I am looking forward to purchase more for the diffrent rooms in my house.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I enjoy my new smart speaker. It is a good device that I can get my pandora radio on it, especially in the app. Learning what the device offers for smart home, besides that. It is good speaker to work with different apps.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"This is a must, excellent technology. Great design and sleek looks. I am very happy with unit.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,This thing works great! I would recommend to all of my friends. Should have bought one sooner. We listen to music non stop now.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,This doesn't require separate speakers and has great sound,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Love this thing ! I have linked it to my Hue System and my Fire TV. I ask her and she does it. Fun to play games also. My wife was sceptical but now she uses it more than me,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I like the looks of the Echo Plus and the sound from the speakers is something I didn’t expect to be as nice as it is. I’m using it to tune into my favorite radio station, answer any question I have to look up on the internet and assist me with lighting. I am considering another for a different room.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,My son loves it. He now wants to add more for Alexa to use.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I like it for controlling my lights. I like that we can play anyone's music playlist.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Awesome love them had to buy 2 more for the family,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I love our Amazon echo plus! My boyfriend says this was the best present for Christmas. daily.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,We bought this and it’s a cool tool/toy to play with. We have it hook up to the lights and our appliances.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Now that now how to set it up I love my alexia lights,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Unable to try light bulb because it would not hook to echo plus.Waiting for rest of system.,0,0,1,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Easy to use. Should have bought this a long time ago.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"The whole family has so much fun with this, we all just ask questions just to hear her give us answers haha",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,This was purchased as a Christmas gift for my wife so I haven't used it yet. We do have several echo dots and we love those. With it coming with hue light bulb that's an added bonus,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Well, I bought this on a lark. And to my surprise, I'm using it all day long to get the news alerts, check the weather, and listen to music. Works well, and even understands my relatively heavy southern accent.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I went into the store looking for a Bluetooth speaker for music and left with this. Works great and sounds good.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"nice and compact, great sound, easy to use, love it.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Love this bot and lighting system. It transforms my house into many moods. Planning to get more lights and maybe another bot.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Love having the Echo to get quick weather reports, play music, and other helpful information.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I have several home automation devices and the Echo Plus controls all of them. I was so happy with automation, I bought an Echo Dot and Echo Tap.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,having an assistant like Echo makes life so much easier,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Love how it hooks up to lights. And can play any music,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver, but it's not often. We have 6 different Alexa products and after a few hiccups, all are working well. Impressed.,Alexa is easily confused and fun to mess with but also informative when we are being serious. She disappoints when she loses connection with the wifi, but it's not often. We have 6 different Alexa products and after a few hiccups, all are working well. Impressed.,1,0,0,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,First time user of the Alexa plus. Using it more and more every day. Love it,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,We had heard a lot about the Echo Plus and had seen the commercials. We have not been disappointed as Alexa is a welcomed family member already !!! We Love Her !!!,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Love the light. It's very handy to use. Have them in multiple rooms,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,It works pretty well. I wish there's was an instruction book with it instead of having to go online. Plus I didn't know you had to pay for music and it doesn't listen very well like it said it would.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,Purchased Alexa Echo Plus instead of bridge for smart home. Alexa is great!! Smart home setup was easy.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,This is one of Good item bought for my 2017 Thanksgiving deals,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"I wanted to try out this technology. It is cool. Sometimes, I would prefer not to hear Alexa's reply when I ask her to turn the light on.",1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,I love being able to turn my lights on or off by voice. It makes life a lot easier. I am looking forward to finish making my home a smart home by buying other products.,1,0,0,,,,,,
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,"Solid Amazon Echo, love they have added Phillips Hub into the product so you do not need a hub. Voice response is a little touchy compared to other Echos.",1,0,0,,,,,,
